21.11.24-06:50:00;1;0.420000;231.000000;6352.688965;6690.916992;299.751007;146.751999;21.11.24-06:45:47;6203.250977
21.11.24-07:00:00;1;4.707000;224.600006;6352.878906;6690.916992;299.751007;146.751999;21.11.24-06:55:03;6203.400879
21.11.24-07:10:00;1;4.624000;220.000000;6353.646973;6690.916992;299.751007;146.751999;21.11.24-07:09:59;6203.400879
21.11.24-07:20:00;1;4.861000;224.100006;6354.496094;6690.916992;299.751007;146.751999;21.11.24-07:16:51;6203.540039
21.11.24-07:30:00;1;0.614000;232.699997;6354.946777;6690.916992;299.751007;146.751999;21.11.24-07:24:59;6203.625977
21.11.24-07:40:00;1;0.438000;233.800003;6355.029785;6690.916992;299.751007;146.751999;21.11.24-07:35:08;6204.047852
21.11.24-07:50:00;1;0.330000;234.199997;6355.104980;6690.916992;299.751007;146.751999;21.11.24-07:46:37;6204.490234
21.11.24-08:00:00;1;0.340000;233.100006;6355.158203;6690.916992;299.751007;146.751999;21.11.24-07:55:00;6204.490234
21.11.24-08:10:00;1;0.188000;231.500000;6355.191895;6690.916992;299.751007;146.751999;21.11.24-08:05:03;6204.490234
21.11.24-08:20:00;1;2.069000;227.399994;6355.279785;6690.916992;299.751007;146.751999;21.11.24-08:15:19;6204.490234
21.11.24-08:30:00;1;2.144000;226.500000;6355.637207;6690.916992;299.751007;146.751999;21.11.24-08:25:05;6204.490234
21.11.24-08:40:00;1;0.413000;232.000000;6355.785156;6690.916992;299.751007;146.751999;21.11.24-08:35:05;6204.490234
21.11.24-08:50:00;1;0.324000;230.399994;6355.840820;6690.916992;299.751007;146.751999;21.11.24-08:45:23;6204.491211
21.11.24-09:00:00;1;0.287000;228.399994;6355.893066;6690.916992;299.751007;146.751999;21.11.24-08:55:04;6204.491211
21.11.24-09:10:00;1;0.308000;231.500000;6355.939941;6690.916992;299.751007;146.751999;21.11.24-09:05:01;6204.491211
21.11.24-09:20:00;1;2.192000;228.000000;6356.008789;6690.916992;299.751007;146.751999;21.11.24-09:15:37;6204.491211
21.11.24-09:30:00;1;0.191000;233.899994;6356.193848;6690.916992;299.751007;146.751999;21.11.24-09:25:04;6204.730957
21.11.24-09:40:00;1;0.227000;233.800003;6356.226074;6690.916992;299.751007;146.751999;21.11.24-09:35:00;6204.730957
